Annual Report Year,Total Wealth,CompanyID*,ED/SD,ISIN,Equity Linked,DirectorID*,Ticker,Director Role,Company Name,Total Compensation,Direct Compensation,Director Name,Sector,Index,Country,inputfilestem,region,mgmt_type,workbook_name,fragment_number,sheet_name
Jun 2011,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2011,ROW,Director,Compensation,2011,
Jun 2011,,13172136359,ED,AU000000BSE5,,5678286990,BSE,MD,BASE RESOURCES LTD,,0.0,Timothy (Tim) James Carstens,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2011,ROW,Director,Compensation,2011,
Jun 2012,165.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,COO,AVATION PLC,114.0,114.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2012,ROW,Director,Compensation,2012,
Jun 2012,0.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,248.0,248.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2012,ROW,Director,Compensation,2012,
Jun 2012,0.0,11254833298,SD,GB00B196F554,,12456205407,AVAP,NED,AVATION PLC,221.0,221.0,Andrew Charles Baudinette,Leisure & Hotels,,Singapore,ROW - Compensation - 2012,ROW,Director,Compensation,2012,
Jun 2012,176.0,11254833298,SD,GB00B196F554,,12456215407,AVAP,NED,AVATION PLC,33.0,33.0,Bryant James McLarty,Leisure & Hotels,,Singapore,ROW - Compensation - 2012,ROW,Director,Compensation,2012,
Jun 2012,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2012,ROW,Director,Compensation,2012,
Jun 2013,180.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,COO,AVATION PLC,178.0,178.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2013,ROW,Director,Compensation,2013,
Jun 2013,0.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,266.0,266.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2013,ROW,Director,Compensation,2013,
Jun 2013,134.0,11254833298,SD,GB00B196F554,,12456215407,AVAP,NED,AVATION PLC,32.0,32.0,Bryant James McLarty,Leisure & Hotels,,Singapore,ROW - Compensation - 2013,ROW,Director,Compensation,2013,
Jun 2013,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2013,ROW,Director,Compensation,2013,
Jun 2013,,13172136359,ED,AU000000BSE5,,5678286990,BSE,MD,BASE RESOURCES LTD,,0.0,Timothy (Tim) James Carstens,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2013,ROW,Director,Compensation,2013,
Jun 2014,569.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,COO,AVATION PLC,320.0,320.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2014,ROW,Director,Compensation,2014,
Jun 2014,0.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,552.0,552.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2014,ROW,Director,Compensation,2014,
Jun 2014,12.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,3.0,3.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2014,ROW,Director,Compensation,2014,
Jun 2014,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2014,ROW,Director,Compensation,2014,
Jun 2014,,13172136359,ED,AU000000BSE5,,5678286990,BSE,MD,BASE RESOURCES LTD,,0.0,Timothy (Tim) James Carstens,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2014,ROW,Director,Compensation,2014,
Jun 2015,547.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,COO,AVATION PLC,308.0,308.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2015,ROW,Director,Compensation,2015,
Jun 2015,0.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,587.0,587.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2015,ROW,Director,Compensation,2015,
Jun 2015,11.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,30.0,30.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2015,ROW,Director,Compensation,2015,
Jun 2015,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2015,ROW,Director,Compensation,2015,
Jun 2015,,13172136359,ED,AU000000BSE5,,5678286990,BSE,MD,BASE RESOURCES LTD,,0.0,Timothy (Tim) James Carstens,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2015,ROW,Director,Compensation,2015,
Jun 2016,966.0,11254833298,ED,GB00B196F554,189.0,12456195407,AVAP,Chief Commercial Officer,AVATION PLC,617.0,428.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2016,ROW,Director,Compensation,2016,
Jun 2016,439.0,11254833298,ED,GB00B196F554,213.0,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,811.0,598.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2016,ROW,Director,Compensation,2016,
Jun 2016,9.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,30.0,30.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2016,ROW,Director,Compensation,2016,
Jun 2016,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,536.0,536.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2016,ROW,Director,Compensation,2016,
Jun 2016,,13172136359,ED,AU000000BSE5,,5678286990,BSE,MD,BASE RESOURCES LTD,546.0,546.0,Timothy (Tim) James Carstens,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2016,ROW,Director,Compensation,2016,
Jun 2017,1547.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,Chief Commercial Officer,AVATION PLC,398.0,398.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2017,ROW,Director,Compensation,2017,
Jun 2017,1052.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,496.0,496.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2017,ROW,Director,Compensation,2017,
Jun 2017,15.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,29.0,29.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2017,ROW,Director,Compensation,2017,
Jun 2017,29.0,11254833298,SD,GB00B196F554,,188253111590,AVAP,Independent NED,AVATION PLC,19.0,19.0,Derek Sharples,Leisure & Hotels,,Singapore,ROW - Compensation - 2017,ROW,Director,Compensation,2017,
Jun 2017,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2017,ROW,Director,Compensation,2017,
Jun 2018,2140.0,11254833298,ED,GB00B196F554,258.0,12456195407,AVAP,Chief Commercial Officer,AVATION PLC,777.0,519.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2018,ROW,Director,Compensation,2018,
Jun 2018,1025.0,11254833298,ED,GB00B196F554,387.0,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,945.0,558.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2018,ROW,Director,Compensation,2018,
Jun 2018,15.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,41.0,41.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2018,ROW,Director,Compensation,2018,
Jun 2018,30.0,11254833298,SD,GB00B196F554,,188253111590,AVAP,Independent NED,AVATION PLC,41.0,41.0,Derek Sharples,Leisure & Hotels,,Singapore,ROW - Compensation - 2018,ROW,Director,Compensation,2018,
Jun 2018,,13172136359,ED,AU000000BSE5,,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,,0.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2018,ROW,Director,Compensation,2018,
Jun 2019,3310.0,11254833298,ED,GB00B196F554,1065.0,12456195407,AVAP,Chief Commercial Officer,AVATION PLC,1612.0,547.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2019,ROW,Director,Compensation,2019,
Jun 2019,1548.0,11254833298,ED,GB00B196F554,1794.0,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,2402.0,608.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2019,ROW,Director,Compensation,2019,
Jun 2019,17.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,45.0,45.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2019,ROW,Director,Compensation,2019,
Jun 2019,34.0,11254833298,SD,GB00B196F554,,188253111590,AVAP,Independent NED,AVATION PLC,45.0,45.0,Derek Sharples,Leisure & Hotels,,Singapore,ROW - Compensation - 2019,ROW,Director,Compensation,2019,
Jun 2019,3161.0,13172136359,ED,AU000000BSE5,478.0,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,868.0,390.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2019,ROW,Director,Compensation,2019,
Jun 2020,1642.0,11254833298,ED,GB00B196F554,,12456195407,AVAP,Chief Commercial Officer,AVATION PLC,631.0,631.0,Roderick (Rod) Douglas Mahoney,Leisure & Hotels,,Singapore,ROW - Compensation - 2020,ROW,Director,Compensation,2020,
Jun 2020,0.0,11254833298,ED,GB00B196F554,,5909409283,AVAP,Chairman (Executive)/CEO,AVATION PLC,655.0,655.0,Robert (Jeff) Jeffries Chatfield,Leisure & Hotels,,Singapore,ROW - Compensation - 2020,ROW,Director,Compensation,2020,
Jun 2020,11.0,11254833298,SD,GB00B196F554,,14463717812,AVAP,Independent NED,AVATION PLC,45.0,45.0,Doctor Stephen John Fisher,Leisure & Hotels,,Singapore,ROW - Compensation - 2020,ROW,Director,Compensation,2020,
Jun 2020,65.0,11254833298,SD,GB00B196F554,,188253111590,AVAP,Independent NED,AVATION PLC,45.0,45.0,Derek Sharples,Leisure & Hotels,,Singapore,ROW - Compensation - 2020,ROW,Director,Compensation,2020,
Jun 2020,1753.0,13172136359,ED,AU000000BSE5,367.0,12595325595,BSE,ED - Ops,BASE RESOURCES LTD,784.0,416.0,Colin Bwye,Mining,"ASX ALL ORDINARIES, FTSE AIM",Australia,ROW - Compensation - 2020,ROW,Director,Compensation,2020,
Mar 1999,1478.0,11523753,ED,GB00B1YW4409,71.0,1466510920,III,ED,3I GROUP PLC,396.0,325.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 1999,UK,Director,Compensation,1999,
Mar 1999,2818.0,11523753,ED,GB00B1YW4409,113.0,1466610928,III,ED,3I GROUP PLC,438.0,325.0,Peter Brian Williams,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 1999,UK,Director,Compensation,1999,
Mar 1999,5736.0,11523753,ED,GB00B1YW4409,265.0,400911884,III,CEO,3I GROUP PLC,771.0,506.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 1999,UK,Director,Compensation,1999,
Mar 1999,4990.0,11523753,ED,GB00B1YW4409,70.0,60765967,III,ED,3I GROUP PLC,439.0,369.0,Doctor Richard Douglas Summers,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 1999,UK,Director,Compensation,1999,
Mar 1999,1326.0,11523753,ED,GB00B1YW4409,207.0,663810061,III,FD,3I GROUP PLC,512.0,305.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 1999,UK,Director,Compensation,1999,
Mar 2000,4768.0,11523753,ED,GB00B1YW4409,784.0,1466510920,III,ED,3I GROUP PLC,1276.0,492.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2000,UK,Director,Compensation,2000,
Mar 2000,8556.0,11523753,ED,GB00B1YW4409,538.0,1466610928,III,ED,3I GROUP PLC,933.0,394.0,Peter Brian Williams,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2000,UK,Director,Compensation,2000,
Mar 2000,3566.0,11523753,ED,GB00B1YW4409,99.0,172085198,III,ED,3I GROUP PLC,353.0,254.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2000,UK,Director,Compensation,2000,
Mar 2000,15868.0,11523753,ED,GB00B1YW4409,924.0,400911884,III,CEO,3I GROUP PLC,1528.0,604.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2000,UK,Director,Compensation,2000,
Mar 2000,14346.0,11523753,ED,GB00B1YW4409,678.0,60765967,III,ED,3I GROUP PLC,1096.0,418.0,Doctor Richard Douglas Summers,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2000,UK,Director,Compensation,2000,
Mar 2001,4042.0,11523753,ED,GB00B1YW4409,587.0,1466510920,III,ED,3I GROUP PLC,1151.0,564.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2001,UK,Director,Compensation,2001,
Mar 2001,6899.0,11523753,ED,GB00B1YW4409,581.0,1466610928,III,ED,3I GROUP PLC,1011.0,430.0,Peter Brian Williams,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2001,UK,Director,Compensation,2001,
Mar 2001,3024.0,11523753,ED,GB00B1YW4409,448.0,172085198,III,ED,3I GROUP PLC,823.0,375.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2001,UK,Director,Compensation,2001,
Mar 2001,13249.0,11523753,ED,GB00B1YW4409,866.0,400911884,III,CEO,3I GROUP PLC,1572.0,706.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2001,UK,Director,Compensation,2001,
Mar 2001,11067.0,11523753,ED,GB00B1YW4409,583.0,60765967,III,ED,3I GROUP PLC,1046.0,463.0,Doctor Richard Douglas Summers,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2001,UK,Director,Compensation,2001,
Mar 2002,2494.0,11523753,ED,GB00B1YW4409,,1466510920,III,ED,3I GROUP PLC,448.0,448.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2002,UK,Director,Compensation,2002,
Mar 2002,4889.0,11523753,ED,GB00B1YW4409,463.0,1466610928,III,ED,3I GROUP PLC,767.0,304.0,Peter Brian Williams,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2002,UK,Director,Compensation,2002,
Mar 2002,1681.0,11523753,ED,GB00B1YW4409,28.0,172085198,III,ED,3I GROUP PLC,376.0,348.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2002,UK,Director,Compensation,2002,
Mar 2002,9473.0,11523753,ED,GB00B1YW4409,777.0,400911884,III,CEO,3I GROUP PLC,1309.0,533.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2002,UK,Director,Compensation,2002,
Mar 2002,7465.0,11523753,ED,GB00B1YW4409,489.0,60765967,III,ED,3I GROUP PLC,808.0,319.0,Doctor Richard Douglas Summers,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2002,UK,Director,Compensation,2002,
Mar 2003,1151.0,11523753,ED,GB00B1YW4409,,1466510920,III,ED,3I GROUP PLC,586.0,586.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2003,UK,Director,Compensation,2003,
Mar 2003,1043.0,11523753,ED,GB00B1YW4409,242.0,172085198,III,ED,3I GROUP PLC,638.0,396.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2003,UK,Director,Compensation,2003,
Mar 2003,4828.0,11523753,ED,GB00B1YW4409,540.0,400911884,III,CEO,3I GROUP PLC,1268.0,728.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2003,UK,Director,Compensation,2003,
Mar 2003,1353.0,11523753,ED,GB00B1YW4409,2.0,663810061,III,FD,3I GROUP PLC,436.0,434.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2003,UK,Director,Compensation,2003,
Mar 2003,,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,18.0,18.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2003,UK,Director,Compensation,2003,
Mar 2004,1178.0,11523753,ED,GB00B1YW4409,,1466510920,III,ED,3I GROUP PLC,678.0,678.0,Martin Michael Gagen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2004,UK,Director,Compensation,2004,
Mar 2004,1462.0,11523753,ED,GB00B1YW4409,257.0,172085198,III,ED,3I GROUP PLC,917.0,660.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2004,UK,Director,Compensation,2004,
Mar 2004,7554.0,11523753,ED,GB00B1YW4409,732.0,400911884,III,CEO,3I GROUP PLC,1861.0,1129.0,Brian Paul Larcombe,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2004,UK,Director,Compensation,2004,
Mar 2004,2618.0,11523753,ED,GB00B1YW4409,417.0,663810061,III,FD,3I GROUP PLC,1141.0,724.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2004,UK,Director,Compensation,2004,
Mar 2004,12.0,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,34.0,34.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2004,UK,Director,Compensation,2004,
Mar 2005,1844.0,11523753,ED,GB00B1YW4409,273.0,172085198,III,ED,3I GROUP PLC,1017.0,744.0,Roderick (Rod) William Perry,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2005,UK,Director,Compensation,2005,
Mar 2005,,11523753,ED,GB00B1YW4409,,3548406371,III,ED,3I GROUP PLC,128.0,128.0,Simon Peter Ball,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2005,UK,Director,Compensation,2005,
Mar 2005,2966.0,11523753,ED,GB00B1YW4409,2176.0,49118347,III,CEO,3I GROUP PLC,3222.0,1046.0,Philip (Phil) Edward Yea,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2005,UK,Director,Compensation,2005,
Mar 2005,3671.0,11523753,ED,GB00B1YW4409,868.0,663810061,III,FD,3I GROUP PLC,1670.0,802.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2005,UK,Director,Compensation,2005,
Mar 2005,14.0,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,40.0,40.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2005,UK,Director,Compensation,2005,
Mar 2006,2033.0,11523753,ED,GB00B1YW4409,2202.0,3548406371,III,FD,3I GROUP PLC,3111.0,909.0,Simon Peter Ball,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2006,UK,Director,Compensation,2006,
Mar 2006,6963.0,11523753,ED,GB00B1YW4409,2799.0,49118347,III,CEO,3I GROUP PLC,4334.0,1535.0,Philip (Phil) Edward Yea,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2006,UK,Director,Compensation,2006,
Mar 2006,6383.0,11523753,ED,GB00B1YW4409,559.0,663810061,III,ED,3I GROUP PLC,1425.0,866.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2006,UK,Director,Compensation,2006,
Mar 2006,18.0,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,46.0,46.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2006,UK,Director,Compensation,2006,
Mar 2006,189.0,11523753,SD,GB00B1YW4409,,117248104,III,Deputy Chairman (Senior Independent NED),3I GROUP PLC,90.0,90.0,Oliver Henry Stocken,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2006,UK,Director,Compensation,2006,
Mar 2007,6088.0,11523753,ED,GB00B1YW4409,1921.0,3548406371,III,FD,3I GROUP PLC,2892.0,971.0,Simon Peter Ball,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2007,UK,Director,Compensation,2007,
Mar 2007,16393.0,11523753,ED,GB00B1YW4409,3128.0,49118347,III,CEO,3I GROUP PLC,4768.0,1640.0,Philip (Phil) Edward Yea,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2007,UK,Director,Compensation,2007,
Mar 2007,8135.0,11523753,ED,GB00B1YW4409,377.0,663810061,III,ED,3I GROUP PLC,1355.0,978.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2007,UK,Director,Compensation,2007,
Mar 2007,18.0,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,54.0,54.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2007,UK,Director,Compensation,2007,
Mar 2007,250.0,11523753,SD,GB00B1YW4409,,117248104,III,Deputy Chairman (Senior Independent NED),3I GROUP PLC,103.0,103.0,Oliver Henry Stocken,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2007,UK,Director,Compensation,2007,
Mar 2008,6772.0,11523753,ED,GB00B1YW4409,1828.0,3548406371,III,FD,3I GROUP PLC,2882.0,1054.0,Simon Peter Ball,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2008,UK,Director,Compensation,2008,
Mar 2008,13783.0,11523753,ED,GB00B1YW4409,3258.0,49118347,III,CEO,3I GROUP PLC,5070.0,1812.0,Philip (Phil) Edward Yea,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2008,UK,Director,Compensation,2008,
Mar 2008,4493.0,11523753,ED,GB00B1YW4409,346.0,663810061,III,ED,3I GROUP PLC,2043.0,1697.0,Michael James Queen,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2008,UK,Director,Compensation,2008,
Mar 2008,58.0,11523753,SD,GB00B1YW4409,,1104912179,III,Independent NED,3I GROUP PLC,64.0,64.0,Christine Jacqueline Morin-Postel,Private Equity,FTSE 100,United Kingdom - England,UK - Compensation - 2008,UK,Director,Compensation,2008,
